app_id,app_name,category,rating,reviews,file_size,installs,app_type,price,content_rating
7459,PokeType - Dex,FAMILY,4.6,36813,33M,500000,Free,0,Everyone
7460,Survival Forest  Survivor Home Builder,FAMILY,3.6,9389,64M,1000000,Free,0,Teen
7461,Room Creator Interior Design,HOUSE AND HOME,3.9,59660,72M,1000000,Free,0,Everyone
7462,Doll House Design and Decoration 2 Girls House Game,FAMILY,3.9,2338,45M,100000,Free,0,Everyone
7463,eCooltra scooter sharing. Share electric scooters,TRAVEL AND LOCAL,4.2,2822,27M,100000,Free,0,Everyone
7464,Design Home,FAMILY,4.4,539931,69M,10000000,Free,0,Everyone
7465,E.W. James and Sons,SHOPPING,0,2,4.9M,500,Free,0,Everyone
7466,EW Manager,BUSINESS,0,0,4.4M,10,Free,0,Everyone
7467,PeopleTV - Watch Celebrity News,FAMILY,4.3,2223,8.6M,100000,Free,0,Teen
7468,ew-Magazin,NEWS AND MAGAZINES,0,2,13M,100,Free,0,Everyone
7469,EW Gate,BUSINESS,0,0,12M,50,Free,0,Everyone
7470,E W Bookkeeping and Accountancy,FI0CE,0,1,29M,100,Free,0,Everyone
7471,EW Login,BUSINESS,0,0,5.8M,10,Free,0,Everyone
7472,Water Surfer Racing In Moto,GAME,4.3,2233,36M,1000000,Free,0,Everyone
7473,EW Handbook,BUSINESS,0,1,17M,100,Free,0,Everyone
7474,Mee-EW,TOOLS,0,0,17M,5,Free,0,Everyone
7475,EW Widgets for Zooper,TOOLS,3.4,5,1.9M,100,Free,0,Everyone
7476,The List,NEWS AND MAGAZINES,3.5,66,12M,10000,Free,0,Everyone
7477,EW MOTION THERAPY,HEALTH AND FITNESS,0,0,7.1M,10,Free,0,Everyone
7478,European War 6 1804,FAMILY,4.2,1330,96M,10000,Paid,0.99,Teen
7479,XCOM Enemy Within,FAMILY,4.2,13752,21M,100000,Paid,9.99,Mature 17
7480,EW Neuron Scan,TOOLS,0,1,6.5M,10,Free,0,Everyone
7481,NATIVE ENTERTAINMENT MAGAZINE - ISSUE # 1,NEWS AND MAGAZINES,0,0,62M,10,Free,0,Mature 17
7482,European War 5Empire,FAMILY,3.8,9513,82M,100000,Free,0,Everyone 10
7483,Rescue Robots Survival Games,GAME,4,27557,69M,5000000,Free,0,Teen
7484,Raytheon F-16 EW 360 VR,FAMILY,4.5,6,22M,500,Free,0,Everyone
7485,Pregnant Emergency Surgery,FAMILY,3.8,127229,34M,10000000,Free,0,Everyone
7486,Eddsworld Amino,SOCIAL,4.9,3071,63M,10000,Free,0,Teen
7487,Storm Shield,WEATHER,3.5,2000,14M,100000,Free,0,Everyone
7488,EdiRange,TOOLS,3,736,1.8M,100000,Free,0,Everyone
7489,TRANSFORMERS Earth Wars,FAMILY,4.5,256219,95M,10000000,Free,0,Everyone
7490,Beard Live Camera Photo Editor,BEAUTY,4.7,900,30M,5000,Free,0,Everyone
7491,No Pimple - Fun games,FAMILY,3.3,24091,16M,5000000,Free,0,Teen
7492,OMG Gross Zit - Date Nightmare,FAMILY,3.7,70105,67M,10000000,Free,0,Everyone
7493,Garden Fever - Free!,FAMILY,3.9,13253,12M,1000000,Free,0,Everyone
7494,GO SMS PRO EMOJI PLUGIN,PERSONALIZATION,3.5,84779,8.5M,5000000,Free,0,Everyone
7495,Bike Race - Bike Blast Rush,GAME,4.4,83891,48M,10000000,Free,0,Everyone
7496,Subway Simulator 3D,FAMILY,4,25489,62M,1000000,Free,0,Everyone
7497,XCOM TBG,FAMILY,4,2294,95M,100000,Free,0,Everyone
7498,ETERNITY WARRIORS 2,GAME,4.6,568391,5.2M,5000000,Free,0,Teen
7499,Deus Ex GO,FAMILY,4.5,9699,23M,100000,Paid,0.99,Teen
7500,ADWLauncher 1 EX,PERSONALIZATION,4.3,28728,2.8M,500000,Paid,2.49,Everyone
7501,GO Launcher EX UI5.0 theme,PERSONALIZATION,4.3,111634,13M,5000000,Free,0,Everyone
7502,Device Info Ex Live Wallpaper,PERSONALIZATION,4.1,2645,1.1M,50000,Paid,0.99,Everyone
7503,GO Weather EX Theme White,WEATHER,4.2,8723,4.6M,500000,Free,0,Everyone
7504,Advanced EX for HYUNDAI,TOOLS,2.7,168,170k,5000,Paid,4.99,Everyone
7505,MIUI Style GO Weather EX,WEATHER,4.2,2115,1.1M,500000,Free,0,Everyone
7506,Remote EX for NISSAN,COMMUNICATION,2.3,223,1.0M,5000,Paid,1.49,Everyone
7507,Get Over Your Ex,DATING,4.1,10,11M,5000,Free,0,Everyone
7508,Advanced EX for MITSUBISHI,TOOLS,2.9,33,141k,1000,Paid,4.99,Everyone
7509,Advanced EX for KIA,TOOLS,3.3,257,160k,5000,Paid,4.99,Everyone
7510,Advanced EX for NISSAN,TOOLS,2.9,164,144k,5000,Paid,4.99,Everyone
7511,Advanced EX for FIAT,TOOLS,3.5,138,141k,5000,Paid,4.99,Everyone
7512,Advanced EX for RENAULT,TOOLS,2.8,130,143k,5000,Paid,4.99,Everyone
7513,EX File Explorer File Manage Pro,PRODUCTIVITY,0,1,6.3M,50,Paid,1.99,Everyone
7514,Aurum Blade EX,FAMILY,4.3,28151,17M,1000000,Free,0,Everyone 10
7515,SCI-Ex,HEALTH AND FITNESS,3.5,8,7.9M,1000,Free,0,Everyone
7516,Papyrus Ex,TOOLS,4.6,1092,190k,100000,Free,0,Everyone
7517,GLASS GO Launcher EX Theme,PERSONALIZATION,4.2,18280,6.0M,1000000,Free,0,Everyone
7518,Moonlight GO Weather EX,WEATHER,4.2,11510,3.5M,1000000,Free,0,Everyone
7519,My Ex Girlfriend Comes Back,FAMILY,3.7,3258,26M,500000,Free,0,Everyone
7520,An Elite Warrior Ex,GAME,4.7,15,93M,100,Paid,0.99,Everyone
7521,Gods Wars Ex  Vampire,FAMILY,3.9,1550,21M,100000,Free,0,Teen
7522,BakaReader EX,BOOKS AND REFERENCE,4.3,8894,2.3M,100000,Free,0,Everyone
7523,X your Ex - Break Up Treatment,HEALTH AND FITNESS,4,32,64M,5000,Free,0,Everyone
7524,Ex Quotes,LIFESTYLE,4.4,129,8.1M,50000,Free,0,Everyone 10
7525,GO Contacts EX Black and Grey,PERSONALIZATION,3.7,21,376k,500,Paid,0.99,Everyone
7526,CYANOGEN GO Launcher EX Theme,PERSONALIZATION,4.3,60298,13M,5000000,Free,0,Everyone
7527,Ex Service Taxis,BUSINESS,3.5,15,8.0M,1000,Free,0,Everyone
7528,Rejoin Your Ex,SOCIAL,0,0,29M,100,Free,0,Everyone
7529,S.O.L  Stone of Life EX,FAMILY,4.3,171220,42M,5000000,Free,0,Everyone 10
7530,How To Get Your Ex Back Fast,LIFESTYLE,4,22,19M,5000,Free,0,Everyone
7531,ExDialer PRO Key,COMMUNICATION,4.5,5474,17k,100000,Paid,3.99,Everyone
7532,Volume Control Ex,TOOLS,4.2,5,2.5M,100,Paid,1.49,Everyone
7533,Virtual Dice EX,GAME,4.3,40,3.6M,5000,Free,0,Everyone
7534,Black Theme Go Launcher EX,PERSONALIZATION,4.1,285,3.9M,50000,Free,0,Teen
7535,EY Events,BUSINESS,2.5,31,54M,10000,Free,0,Everyone
7536,EY GlobalOne,BUSINESS,2.7,11,6.8M,1000,Free,0,Everyone
7537,EY Team Connect,PRODUCTIVITY,0,0,38M,50,Free,0,Everyone
7538,EY eMentor,FAMILY,0,5,44M,500,Free,0,Everyone
7539,EY Conferences,BUSINESS,0,1,30M,1000,Free,0,Everyone
7540,EY Africa,BUSINESS,0,0,8.4M,100,Free,0,Everyone
7541,EY TaxChat,FINANCE,1.2,44,27M,1000,Free,0,Everyone
7542,EY Expenses,FI0CE,0,0,10M,1000,Free,0,Everyone
7543,EY Tax Briefing,BUSINESS,0,3,15M,100,Free,0,Everyone
7544,EY Digital Direct,BUSINESS,0,0,27M,5,Free,0,Everyone
7545,EY India Tax Insights,BUSINESS,4.7,87,5.1M,10000,Free,0,Everyone
7546,EY Forensics,FINANCE,4.9,7,3.4M,1000,Free,0,Everyone
7547,EY India CFO Insights,BUSINESS,4.7,37,10M,5000,Free,0,Everyone
7548,EY Digital Tax AR,BUSINESS,0,2,19M,100,Free,0,Everyone
7549,EY Divest,BUSINESS,0,0,54M,5,Free,0,Everyone
7550,EY ATL Fuel Calculator,PRODUCTIVITY,4.4,15,3.1M,500,Free,0,Everyone
7551,Fuel Calculator for EY,TOOLS,4.7,32,2.7M,1000,Free,0,Everyone
7552,EY Digi India Personal Tax,BUSINESS,4,2,1.7M,100,Free,0,Everyone
7553,EY Catalyst Reader,BUSINESS,0,1,8.4M,5,Free,0,Everyone
7554,Pink Guy - Ey B0ss,FAMILY,4.7,13,1.2M,500,Free,0,Everyone
7555,EY Staff ENTERTAINER,LIFESTYLE,4.3,218,19M,10000,Free,0,Everyone
7556,EY EMEIA Diversity and Inclusion,BUSINESS,0,4,12M,500,Free,0,Everyone
7557,EY Football,SPORTS,0,0,26M,10,Free,0,Everyone
7558,Eyes - The Scary Horror Game Adventure,GAME,4.4,499483,99M,10000000,Free,0,Teen
7559,Amleen Ey,SOCIAL,0,0,19M,1,Free,0,Everyone
7560,EY Events Switzerland,PRODUCTIVITY,0,1,18M,500,Free,0,Teen
7561,EY TaxLaw NL,BUSINESS,0,9,3.3M,100,Free,0,Everyone
7562,EY-Parthenon,BUSINESS,0,1,30M,5,Free,0,Everyone
7563,EY Belgium Inhouse Day 2018,EVENTS,0,0,24M,10,Free,0,Everyone
7564,Tenh Ey,SHOPPING,0,0,4.5M,10,Free,0,Everyone
7565,EY Oil and Gas,BUSINESS,4.6,20,15M,1000,Free,0,Everyone
7566,Adhenarcos - Coupe Adhemar EY 2018,FAMILY,0,0,13M,100,Free,0,Teen
7567,Third Eye,TOOLS,4.4,19877,4.5M,1000000,Free,0,Everyone
7568,Sudoku Master,GAME,4.4,58387,3.3M,1000000,Free,0,Everyone
7569,Jungle Monkey Run,GAME,4.4,54082,21M,10000000,Free,0,Everyone
7570,Hey That's Pretty Good!,TOOLS,4.6,222,10M,10000,Free,0,Everyone
7571,Everbridge,COMMUNICATION,3.1,497,36M,100000,Free,0,Everyone
7572,I am Dentist - Save my Teeth,FAMILY,4.3,7443,33M,100000,Free,0,Everyone
7573,Best Auto Call Recorder Free,COMMUNICATION,3.7,7,4.3M,500,Free,0,Everyone
7574,EyPools,HOUSE AND HOME,0,2,656k,100,Free,0,Everyone
7575,Etihad Airways,TRAVEL AND LOCAL,4.1,3674,61M,500000,Free,0,Everyone
7576,Beach Volleyball 3D,SPORTS,4.2,43191,14M,5000000,Free,0,Everyone
7577,Organizer,PRODUCTIVITY,4.4,936,5.4M,50000,Paid,2.99,Everyone
7578,EZ Video Download for Facebook,SOCIAL,4.1,34079,1.3M,1000000,Free,0,Teen
7579,EZ Cleaner - Booster Optimizer,TOOLS,4.4,6801,2.8M,500000,Free,0,Everyone
7580,EZ PZ RPG,FAMILY,3.8,70903,47M,1000000,Free,0,Everyone 10
7581,EZ Inspections,PRODUCTIVITY,2.8,160,7.6M,10000,Free,0,Everyone
7582,EZ-ELD Update,AUTO AND VEHICLES,3.1,14,4.6M,1000,Free,0,Everyone
7583,EZ Display,PRODUCTIVITY,2.9,280,10.0M,50000,Free,0,Everyone
7584,EZ Web Video Cast | Chromecast,VIDEO PLAYERS,4.1,1276,4.6M,100000,Free,0,Everyone
7585,ez Share Android app,PHOTOGRAPHY,3.3,1461,13M,100000,Free,0,Everyone
7586,EZ File Manager(Root Explorer),PRODUCTIVITY,3.5,626,1.2M,100000,Free,0,Everyone
7587,EZ Launcher,PERSONALIZATION,4.2,18926,2.9M,1000000,Free,0,Everyone
7588,EZ-SEE,VIDEO PLAYERS,2.8,71,10M,10000,Free,0,Everyone
7589,EZ-ELD Driver App (Free),AUTO AND VEHICLES,2.1,83,4.8M,5000,Free,0,Everyone
7590,Ez Mirror Match,GAME,4.4,3344,36M,500000,Free,0,Everyone
7591,EZ Notes Lite,PRODUCTIVITY,4.4,69,3.5M,1000,Free,0,Everyone
7592,Dream EZ,HEALTH AND FITNESS,4.1,107,50M,10000,Free,0,Everyone
7593,Ez Texting,BUSINESS,3.3,49,51k,10000,Free,0,Everyone
7594,EZ TV Player,VIDEO PLAYERS,3.5,51,11M,10000,Free,0,Everyone
7595,EZ-GUI Ground Station,TOOLS,4.7,3696,29M,50000,Free,0,Everyone
7596,Ez iCam,PHOTOGRAPHY,3.1,7300,46M,1000000,Free,0,Teen
7597,E-Z Appa Train Control,TOOLS,4.3,33,46M,1000,Free,0,Everyone
7598,EZ App Installer,TOOLS,4.1,533,1.4M,100000,Free,0,Everyone
7599,EZ Clock and Weather Widget,WEATHER,4.2,6849,1.2M,1000000,Free,0,Everyone
7600,EZ Pass,TOOLS,2.5,15,228k,5000,Free,0,Everyone
7601,EZ View,BUSINESS,3,287,9.8M,50000,Free,0,Everyone
7602,EZ TAG Express,TRAVEL AND LOCAL,3.2,86,39M,10000,Free,0,Everyone
7603,EZ Wifi Notification,COMMUNICATION,4.3,260,193k,10000,Free,0,Everyone
7604,EZ-VPNGate,TOOLS,4.3,36,12M,5000,Free,0,Everyone
7605,EZ Switch Widget,PRODUCTIVITY,4.2,2412,192k,100000,Free,0,Everyone
7606,EZ-Builder Mobile,FAMILY,4.3,51,57M,5000,Free,0,Everyone
7607,EZ LED,TOOLS,2.2,19,2.1M,1000,Free,0,Everyone
7608,FandM Bank - EZ Banking,FINANCE,3.9,49,3.9M,10000,Free,0,Everyone
7609,My EZ-Link Mobile,LIFESTYLE,2.8,3187,11M,100000,Free,0,Everyone
7610,EZ Financial Calculator,FINANCE,4.4,32,2.3M,1000,Free,0,Everyone
7611,EZ Quran,BOOKS AND REFERENCE,4.6,595,8.5M,50000,Free,0,Everyone
7612,EZ Screenshot,TOOLS,4.4,55,1.4M,5000,Free,0,Everyone
7613,EZ Utilities Extension,TOOLS,3.9,33,473k,5000,Free,0,Everyone
7614,EZ-Placard - Free Placard Calculator,TOOLS,2.9,7,2.4M,1000,Free,0,Everyone
7615,EZ game screen recorder with audio 1080P,VIDEO PLAYERS,4.1,40,3.9M,1000,Free,0,Everyone
7616,FA Player Essentials,SPORTS,5,7,68M,100,Free,0,Everyone
7617,HTC Sense Input - FA,TOOLS,4.6,1420,1.6M,100000,Free,0,Everyone
7618,Test Server SMS FA,COMMUNICATION,0,0,1.8M,5,Free,0,Everyone
7619,Facebook Face to Face Events,BUSINESS,4.4,4518,26M,1000000,Free,0,Everyone
7620,FA Part 1 and 2 Past Papers Solved Free  Offline,BOOKS AND REFERENCE,3.9,46,3.0M,5000,Free,0,Everyone
7621,CNY Slots  Gong Xi Fa Cai 发财机,GAME,3.6,33,71M,5000,Free,0,Teen
7622,Il Coccodrillo Come Fa,FAMILY,3.4,17,246k,1000,Free,0,Everyone
7623,Hertfordshire FA,SPORTS,0,0,3.6M,500,Free,0,Everyone
7624,Farsi Keyboard,TOOLS,4.3,9716,1.3M,1000000,Free,0,Everyone
7625,Golden HoYeah Slots - Real Casino Slots,GAME,4.4,201537,68M,5000000,Free,0,Teen
7626,Dio Fa Cose,FAMILY,0,35,1.3M,1000,Free,0,Everyone
7627,FaFaFaa Gold Casino Free slot machines,GAME,4.3,11051,44M,1000000,Free,0,Teen
7628,Messenger Messenger,SOCIAL,4.3,38826,7.0M,10000000,Free,0,Everyone
7629,F.A Sumon songs,FAMILY,0,6,5.4M,1000,Free,0,Everyone
7630,NCLEX-RN QandA FLASH CARDS - FA Davis,MEDICAL,0,2,7.6M,1000,Free,0,Everyone
7631,LEADS FA,FI0CE,0,31,14M,1000,Free,0,Everyone
7632,All AJK Board Matric Fa Fsc Results,FAMILY,0,0,2.6M,10,Free,0,Everyone
7633,Heart of Vegasa Slots  Free Slot Casino Games,GAME,4.5,264282,48M,10000000,Free,0,Teen
7634,Authy 2-Factor Authentication,TOOLS,4.3,15070,6.3M,1000000,Free,0,Everyone
7635,Facejjang,PHOTOGRAPHY,4.1,100179,96M,10000000,Free,0,Everyone
7636,Block Puzzle - Wood Legend,FAMILY,4.4,318867,10M,10000000,Free,0,Everyone
7637,Soccer 2018,SPORTS,3.5,172373,47M,10000000,Free,0,Everyone
7638,Flash Light on Call and SMS,TOOLS,4.1,25438,3.2M,1000000,Free,0,Everyone
7639,Swift for Facebook Lite,SOCIAL,4.3,9562,5.8M,500000,Free,0,Teen
7640,Friendly for Facebook,SOCIAL,4.5,42621,23M,1000000,Free,0,Teen
7641,Mini for fb lite,TOOLS,4,710,1.1M,100000,Free,0,Everyone
7642,Faster for Facebook Lite,SOCIAL,4.3,24456,4.6M,1000000,Free,0,Teen
7643,Who Viewed My FB Profile,FAMILY,3.4,121,6.3M,10000,Free,0,Everyone
7644,Lite for Facebook Messenger,COMMUNICATION,4.3,76498,4.3M,1000000,Free,0,Teen
7645,Profile Tracker - Who Viewed My Facebook Profile,SOCIAL,4.7,37090,4.8M,500000,Free,0,Teen
7646,Who viewed my fb profile pro★★,FAMILY,4.5,6396,4.2M,100000,Free,0,Everyone
7647,Video Downloader For FB Save FB Videos 2018,TOOLS,4.3,434,3.6M,50000,Free,0,Everyone
7648,Pink Color for Facebook,SOCIAL,4.1,5285,4.0M,500000,Free,0,Everyone
7649,Messenger,SOCIAL,4.1,68025,3.9M,10000000,Free,0,Everyone
7650,Stickers for Imo fb whatsapp,SOCIAL,4.4,214,8.7M,10000,Free,0,Teen
7651,Downloader plus for FB,SOCIAL,0,4,5.1M,500,Free,0,Everyone
7652,Cover Camera for FB,PHOTOGRAPHY,3.8,742,1.8M,100000,Free,0,Everyone
7653,MB Notifications for FB (Free),SOCIAL,3.9,3047,1.5M,100000,Free,0,Teen
7654,MultiMessage for FB Messenger,PRODUCTIVITY,4.2,182,7.0M,50000,Free,0,Everyone
7655,FB Live,BUSINESS,3.7,27,18M,5000,Free,0,Everyone
7656,Phoenix - Facebook and Messenger,SOCIAL,4.3,9606,3.4M,100000,Free,0,Teen
7657,Faster Social for Facebook,SOCIAL,4.2,1236,3.3M,100000,Free,0,Teen
7658,Check Your Visitors on FB ?,SOCIAL,3.6,40,1.5M,5000,Free,0,Everyone
7659,Videos downloader for Facebookfast fb video saver,VIDEO PLAYERS,4.3,20,5.1M,5000,Free,0,Everyone
7660,Stickers for Facebook,SOCIAL,4.3,11066,10M,1000000,Free,0,Everyone
7661,Video Download For FB,TOOLS,4.3,444,1.6M,100000,Free,0,Everyone
7662,Video Downloader for FB  Video Download with Link,VIDEO PLAYERS,4.5,1060,3.2M,100000,Free,0,Everyone
7663,Video Downloader for FB,TOOLS,4.3,53,3.0M,5000,Free,0,Everyone
7664,FB Photographie,PHOTOGRAPHY,4.7,37,10M,1000,Free,0,Everyone
7665,Lite Messenger for Facebook Lite,SOCIAL,3.8,108,2.8M,10000,Free,0,Teen
7666,Download Facebook Photo Albums,TOOLS,4,3840,2.5M,100000,Free,0,Everyone
7667,Mini for Facebook lite,SOCIAL,4.1,260,1.3M,10000,Free,0,Teen
7668,FB Advanced Search,SOCIAL,0,2,11M,50,Free,0,Teen
7669,funny Image Comments for FB,SOCIAL,3.9,19,15M,5000,Free,0,Teen
7670,IDM for Facebook ★ Downloader,PRODUCTIVITY,4.3,1905,3.1M,100000,Free,0,Everyone
7671,Unlimited Group Links - Whatsapp FB Telegram,SOCIAL,3.4,44,2.8M,10000,Free,0,Mature 17
7672,EasyLive - FB Live Helper,BUSINESS,0,6,3.7M,500,Free,0,Teen
7673,HD VideoDownlaoder For Fb  XXVideo Downloader,VIDEO PLAYERS,4.2,61,6.1M,10000,Free,0,Everyone
7674,Barca News - app for Barcelona FC Fans,SPORTS,4.5,207,4.5M,10000,Free,0,Everyone
7675,FC Barcelona Fantasy Manager Real football mobile,SPORTS,4.4,15221,30M,1000000,Free,0,Everyone
7676,Classic FC 64 IN 1,FAMILY,4.2,1749,6.2M,100000,Free,0,Everyone
7677,FC Barcelona Official Keyboard,SPORTS,4.7,5229,20M,500000,Free,0,Everyone
7678,Barcelona Live 2018Goals and News for Barca FC Fans,SPORTS,4.6,342,38M,10000,Free,0,Everyone
7679,Barcelona News - Sportfusion,SPORTS,4.4,382,20M,10000,Free,0,Everyone
7680,Barcelona Calendar,SPORTS,4.4,670,3.1M,10000,Free,0,Everyone
7681,Barca News - FC Barcelona World Foot and Transfers,SPORTS,4.8,160,6.4M,10000,Free,0,Everyone
7682,FC Bayern Munich,SPORTS,4.6,37140,71M,1000000,Free,0,Everyone
7683,FC BARCELONA EVENTS,SPORTS,4.3,6,11M,100,Free,0,Everyone
7684,Cambridge English FC,FAMILY,4.4,761,11M,50000,Free,0,Everyone
7685,Barcelona Live - Goal Score and News for Barca Fans,SPORTS,4.4,38,2.6M,10000,Free,0,Everyone
7686,Seattle Sounders FC,SPORTS,3.3,974,33M,10000,Free,0,Everyone
7687,FCB Connect - FC Barcelona,SOCIAL,4.5,795,21M,50000,Free,0,Teen
7688,File Commander - File Manager/Explorer,BUSINESS,4.3,758590,12M,100000000,Free,0,Everyone
7689,FC Porto,SPORTS,4.9,15883,21M,100000,Free,0,Everyone
7690,Fulham FC,SPORTS,4.3,401,2.8M,10000,Free,0,Everyone
7691,Barcelona FC Noticias Live,NEWS AND MAGAZINES,0,2,3.6M,500,Free,0,Everyone
7692,Chelsea FC Official Keyboard,PRODUCTIVITY,4.5,91397,14M,1000000,Free,0,Everyone
7693,Burnley FC,SPORTS,4.9,195,29M,5000,Free,0,Everyone
7694,Atlanta United FC,SPORTS,3.7,215,76M,10000,Free,0,Everyone
7695,Barcelona Wallpaper HD,PERSONALIZATION,4.5,93,5.7M,10000,Free,0,Everyone
7696,Sydney FC Official App,SPORTS,4.6,57,17M,5000,Free,0,Everyone
7697,Birmingham City FC,SPORTS,4.5,191,28M,10000,Free,0,Everyone
7698,FC Browser - Focus Privacy Browser,COMMUNICATION,4.1,26,4.6M,1000,Free,0,Everyone
7699,FC Parking,MAPS AND NAVIGATION,0,0,19M,500,Free,0,Everyone
7700,Noticias FC Barcelona,NEWS AND MAGAZINES,5,4,3.1M,100,Free,0,Everyone
7701,Toronto FC,SPORTS,3.4,144,79M,10000,Free,0,Teen
7702,Middlesbrough FC Official,SPORTS,4.5,152,36M,10000,Free,0,Everyone
7703,Galaxian(FC),GAME,4.5,2,7.8M,100,Paid,1.99,Everyone
7704,FC Red Bull Salzburg App,SPORTS,4.5,1526,89M,50000,Free,0,Everyone
7705,FC Zenit official Android app,SPORTS,4.5,5675,49M,100000,Free,0,Everyone
7706,Fan App for Portsmouth FC,SPORTS,4.5,53,12M,1000,Free,0,Teen
7707,Latest Barcelona News 24h,NEWS AND MAGAZINES,4.5,104,3.0M,10000,Free,0,Everyone
7708,Mobile FC,SPORTS,4.1,5015,57M,100000,Free,0,Everyone
7709,FirstCry Baby and Kids Shopping Fashion and Parenting,SHOPPING,4.1,41074,16M,5000000,Free,0,Everyone
7710,Fan App for Reading FC,SPORTS,3.6,9,13M,500,Free,0,Teen
7711,Deportivo Toluca FC,SPORTS,4.7,2317,5.9M,50000,Free,0,Everyone
7712,Underdog FC,SPORTS,4.6,216,40M,10000,Free,0,Everyone
7713,Las Vegas Lights FC,SPORTS,4.9,10,14M,500,Free,0,Everyone
7714,FD Shift Calendar Widget,TOOLS,4.1,981,73k,100000,Free,0,Everyone
7715,Bank FD Interest Calculator,FINANCE,4.5,166,3.5M,10000,Free,0,Everyone
7716,FD VR Video Player - (Stored),FAMILY,3.9,751,17M,100000,Free,0,Everyone
7717,FD Mobile,FAMILY,3.9,53,7.9M,5000,Free,0,Everyone
7718,Formula DRIFT,SPORTS,4.6,169,19M,10000,Free,0,Everyone
7719,FD VR - Virtual 3D Web Browser,FAMILY,3.8,729,30M,100000,Free,0,Everyone
7720,FD Community FCU Mobile,FINANCE,4.7,175,12M,1000,Free,0,Everyone
7721,Female Daily,BEAUTY,3.9,4354,42M,100000,Free,0,Teen
7722,FD VR - Virtual App Launcher,LIBRARIES AND DEMO,4.1,1463,7.4M,100000,Free,0,Everyone
7723,FD VR Player - for 360 Youtube,FAMILY,3.9,100,9.1M,10000,Free,0,Everyone
7724,FD VR Store -VR Games and Apps,FAMILY,4,105,7.5M,10000,Free,0,Everyone
7725,Policy And FD Manager,FINANCE,4.3,20,4.8M,500,Free,0,Everyone
7726,FD VR - Virtual Reality Camera,FAMILY,4,1007,7.4M,100000,Free,0,Everyone
7727,Sports Lite,SPORTS,4.4,16,4.9M,1000,Free,0,Everyone
7728,FD VR Theater - for Youtube VR,FAMILY,4.1,4585,9.1M,1000000,Free,0,Everyone
7729,Story Time FD,FAMILY,5,2,4.2M,10,Free,0,Everyone 10
7730,FD Calculator | Term Deposit | Fixed Deposit,FINANCE,4.8,12,2.7M,1000,Free,0,Everyone
7731,FD CANNECT,TOOLS,0,1,75M,1,Free,0,Everyone
7732,Financial Calculator India,FINANCE,4.6,13819,3.9M,1000000,Free,0,Everyone
7733,FD Calculator (EMI SIP RD and Loan Eligilibility),FINANCE,5,104,2.3M,1000,Free,0,Everyone
7734,FD VR Cardboard Featured 360 Videos,FAMILY,4.2,76,35M,10000,Free,0,Everyone
7735,EMI FD RD - Bank Calculator,FINANCE,4.7,42,3.5M,5000,Free,0,Everyone
7736,FD VR Player - for Youtube 3D,FAMILY,4,2378,9.1M,500000,Free,0,Everyone
7737,RD/FD Calculator,FINANCE,4.4,92,1.5M,10000,Free,0,Everyone
7738,FD VR Music Videos - MTV Pop and Rap in 360,FAMILY,4.9,15,26M,1000,Free,0,Everyone
7739,FD VR - Virtual Photo Gallery,FAMILY,3.5,179,7.4M,10000,Free,0,Everyone
7740,Fix Deposit Calculator (FD),FINANCE,4.1,7,2.1M,1000,Free,0,Everyone
7741,FD Interest Calculator,FINANCE,4.2,17,4.7M,5000,Free,0,Everyone
7742,Deposit Calculator FD and RD,FINANCE,4.4,18,3.4M,10000,Free,0,Everyone
7743,FD Fotografia,PHOTOGRAPHY,0,2,4.2M,100,Free,0,Everyone
7744,Banking Calculator,FINANCE,4.5,3704,4.6M,100000,Free,0,Everyone
7745,FD e-paper,NEWS AND MAGAZINES,3.1,183,7.1M,10000,Free,0,Everyone
7746,FD Fitness,HEALTH AND FITNESS,0,3,21M,50,Free,0,Everyone
7747,EMI/FD/RD/PV/IRR/BEP/EOQ Calc,FINANCE,4.5,58,2.7M,10000,Free,0,Everyone
7748,EMI Calculator | FD Calculator | RD calculator,FINANCE,4.6,106,4.4M,10000,Free,0,Everyone
7749,LineStar for FanDuel,SPORTS,4.3,1539,14M,50000,Free,0,Teen
7750,HD Video Download for Facebook,VIDEO PLAYERS,4.4,20755,17M,1000000,Free,0,Everyone
7751,Santa Fe FCU Mobile Banking,FINANCE,4.3,12,9.0M,1000,Free,0,Everyone
7752,FE Connect,TOOLS,4.8,24,4.5M,5000,Free,0,Everyone
7753,FE Civil Engineering Exam Prep,FAMILY,2.8,9,21M,1000,Free,0,Everyone
7754,FE CREDIT - TET VUI,FINANCE,4.1,125,15M,50000,Free,0,Everyone
7755,FE Mechanical Engineering Prep,FAMILY,1,2,21M,1000,Free,0,Everyone
7756,FE Mobile,BUSINESS,3,2,8.0M,10,Free,0,Everyone
7757,Comunidad De Fe Minitries,LIFESTYLE,5,19,11M,500,Free,0,Everyone
7758,FE Other Disciplines Engineering Exam Prep,FAMILY,0,0,21M,100,Free,0,Everyone
7759,FE EN ACCIÓN RADIO,FAMILY,0,1,2.9M,10,Free,0,Everyone
7760,FE Electric and Comp Engineering,FAMILY,0,2,20M,500,Free,0,Everyone
7761,Caprock Santa Fe Credit Union,FI0CE,0,0,2.9M,100,Free,0,Everyone
7762,FE Chemical Engineering Exam Prep,FAMILY,0,2,20M,100,Free,0,Everyone
7763,Santa Fe Map and Walks,TRAVEL AND LOCAL,0,2,47M,1000,Free,0,Everyone
